,Run,Deletion,Rho0,Rho1,Rho2,Rho3
46794,7799,0,0,3,3,6
46795,7799,1,0,3,3,5
46796,7799,2,0,4,2,4
46797,7799,3,0,2,2,3
46798,7799,4,1,1,2,2
46799,7799,5,1,1,1,1
46800,7800,0,0,3,3,6
46801,7800,1,0,3,3,5
46802,7800,2,0,3,3,4
46803,7800,3,1,2,3,3
46804,7800,4,1,2,2,2
46805,7800,5,1,1,1,1
46806,7801,0,0,3,3,6
46807,7801,1,0,3,3,5
46808,7801,2,0,4,2,4
46809,7801,3,0,2,2,3
46810,7801,4,1,1,1,2
46811,7801,5,1,1,1,1
46812,7802,0,0,3,3,6
46813,7802,1,0,3,3,5
46814,7802,2,1,3,3,4
46815,7802,3,1,2,2,3
46816,7802,4,1,2,2,2
46817,7802,5,1,1,1,1
46818,7803,0,0,3,3,6
46819,7803,1,0,3,3,5
46820,7803,2,0,3,3,4
46821,7803,3,1,2,3,3
46822,7803,4,1,1,2,2
46823,7803,5,1,1,1,1
46824,7804,0,0,3,3,6
46825,7804,1,0,3,3,5
46826,7804,2,1,3,3,4
46827,7804,3,1,2,3,3
46828,7804,4,1,1,2,2
46829,7804,5,1,1,1,1
46830,7805,0,0,3,3,6
46831,7805,1,0,3,3,5
46832,7805,2,0,3,3,4
46833,7805,3,1,2,3,3
46834,7805,4,1,2,2,2
46835,7805,5,1,1,1,1
46836,7806,0,0,3,3,6
46837,7806,1,0,3,3,5
46838,7806,2,1,3,3,4
46839,7806,3,1,2,2,3
46840,7806,4,1,1,1,2
46841,7806,5,1,1,1,1
46842,7807,0,0,3,3,6
46843,7807,1,0,3,3,5
46844,7807,2,0,1,3,4
46845,7807,3,1,2,3,3
46846,7807,4,1,2,2,2
46847,7807,5,1,1,1,1
46848,7808,0,0,3,3,6
46849,7808,1,0,3,3,5
46850,7808,2,0,4,2,4
46851,7808,3,1,2,2,3
46852,7808,4,1,2,2,2
46853,7808,5,1,1,1,1
46854,7809,0,0,3,3,6
46855,7809,1,0,3,3,5
46856,7809,2,0,3,3,4
46857,7809,3,0,2,2,3
46858,7809,4,1,2,2,2
46859,7809,5,1,1,1,1
46860,7810,0,0,3,3,6
46861,7810,1,0,3,3,5
46862,7810,2,0,4,2,4
46863,7810,3,1,2,2,3
46864,7810,4,1,1,1,2
46865,7810,5,1,1,1,1
46866,7811,0,0,3,3,6
46867,7811,1,0,3,3,5
46868,7811,2,0,1,3,4
46869,7811,3,0,0,3,3
46870,7811,4,1,1,2,2
46871,7811,5,1,1,1,1
46872,7812,0,0,3,3,6
46873,7812,1,0,3,3,5
46874,7812,2,0,1,3,4
46875,7812,3,1,2,3,3
46876,7812,4,1,2,2,2
46877,7812,5,1,1,1,1
46878,7813,0,0,3,3,6
46879,7813,1,0,3,3,5
46880,7813,2,0,1,3,4
46881,7813,3,0,2,2,3
46882,7813,4,1,1,2,2
46883,7813,5,1,1,1,1
46884,7814,0,0,3,3,6
46885,7814,1,0,3,3,5
46886,7814,2,0,1,3,4
46887,7814,3,0,2,2,3
46888,7814,4,1,1,2,2
46889,7814,5,1,1,1,1
46890,7815,0,0,3,3,6
46891,7815,1,0,3,3,5
46892,7815,2,0,4,2,4
46893,7815,3,0,2,2,3
46894,7815,4,1,1,1,2
46895,7815,5,1,1,1,1
46896,7816,0,0,3,3,6
46897,7816,1,0,3,3,5
46898,7816,2,0,3,3,4
46899,7816,3,1,2,3,3
46900,7816,4,1,2,2,2
46901,7816,5,1,1,1,1
46902,7817,0,0,3,3,6
46903,7817,1,0,3,3,5
46904,7817,2,0,1,3,4
46905,7817,3,1,2,2,3
46906,7817,4,1,1,1,2
46907,7817,5,1,1,1,1
46908,7818,0,0,3,3,6
46909,7818,1,0,3,3,5
46910,7818,2,1,3,3,4
46911,7818,3,1,2,2,3
46912,7818,4,1,1,2,2
46913,7818,5,1,1,1,1
46914,7819,0,0,3,3,6
46915,7819,1,0,3,3,5
46916,7819,2,1,3,3,4
46917,7819,3,1,2,2,3
46918,7819,4,1,1,2,2
46919,7819,5,1,1,1,1
46920,7820,0,0,3,3,6
46921,7820,1,0,3,3,5
46922,7820,2,0,4,2,4
46923,7820,3,1,2,2,3
46924,7820,4,1,2,2,2
46925,7820,5,1,1,1,1
46926,7821,0,0,3,3,6
46927,7821,1,0,3,3,5
46928,7821,2,0,1,3,4
46929,7821,3,1,2,3,3
46930,7821,4,1,1,2,2
46931,7821,5,1,1,1,1
46932,7822,0,0,3,3,6
46933,7822,1,0,3,3,5
46934,7822,2,0,1,3,4
46935,7822,3,0,2,2,3
46936,7822,4,1,1,1,2
46937,7822,5,1,1,1,1
46938,7823,0,0,3,3,6
46939,7823,1,0,3,3,5
46940,7823,2,0,4,2,4
46941,7823,3,1,2,2,3
46942,7823,4,1,2,2,2
46943,7823,5,1,1,1,1
46944,7824,0,0,3,3,6
46945,7824,1,0,3,3,5
46946,7824,2,1,3,3,4
46947,7824,3,1,2,3,3
46948,7824,4,1,2,2,2
46949,7824,5,1,1,1,1
46950,7825,0,0,3,3,6
46951,7825,1,0,3,3,5
46952,7825,2,0,3,3,4
46953,7825,3,1,2,3,3
46954,7825,4,1,2,2,2
46955,7825,5,1,1,1,1
46956,7826,0,0,3,3,6
46957,7826,1,0,3,3,5
46958,7826,2,0,4,2,4
46959,7826,3,1,2,2,3
46960,7826,4,1,1,2,2
46961,7826,5,1,1,1,1
46962,7827,0,0,3,3,6
46963,7827,1,0,3,3,5
46964,7827,2,0,1,3,4
46965,7827,3,0,0,3,3
46966,7827,4,1,1,2,2
46967,7827,5,1,1,1,1
46968,7828,0,0,3,3,6
46969,7828,1,0,3,3,5
46970,7828,2,0,1,3,4
46971,7828,3,0,2,2,3
46972,7828,4,1,2,2,2
46973,7828,5,1,1,1,1
46974,7829,0,0,3,3,6
46975,7829,1,0,3,3,5
46976,7829,2,0,1,3,4
46977,7829,3,1,2,3,3
46978,7829,4,1,2,2,2
46979,7829,5,1,1,1,1
46980,7830,0,0,3,3,6
46981,7830,1,0,3,3,5
46982,7830,2,0,1,3,4
46983,7830,3,1,2,2,3
46984,7830,4,1,1,1,2
46985,7830,5,1,1,1,1
46986,7831,0,0,3,3,6
46987,7831,1,0,3,3,5
46988,7831,2,1,3,3,4
46989,7831,3,1,2,2,3
46990,7831,4,1,1,1,2
46991,7831,5,1,1,1,1
46992,7832,0,0,3,3,6
46993,7832,1,0,3,3,5
46994,7832,2,0,1,3,4
46995,7832,3,0,2,2,3
46996,7832,4,1,2,2,2
46997,7832,5,1,1,1,1
46998,7833,0,0,3,3,6
46999,7833,1,0,3,3,5
47000,7833,2,0,1,3,4
47001,7833,3,1,2,3,3
47002,7833,4,1,1,2,2
47003,7833,5,1,1,1,1
47004,7834,0,0,3,3,6
47005,7834,1,0,3,3,5
47006,7834,2,0,1,3,4
47007,7834,3,1,2,3,3
47008,7834,4,1,2,2,2
47009,7834,5,1,1,1,1
47010,7835,0,0,3,3,6
47011,7835,1,0,3,3,5
47012,7835,2,0,1,3,4
47013,7835,3,0,2,2,3
47014,7835,4,1,1,1,2
47015,7835,5,1,1,1,1
47016,7836,0,0,3,3,6
47017,7836,1,0,3,3,5
47018,7836,2,0,4,2,4
47019,7836,3,0,2,2,3
47020,7836,4,1,1,2,2
47021,7836,5,1,1,1,1
47022,7837,0,0,3,3,6
47023,7837,1,0,3,3,5
47024,7837,2,0,3,3,4
47025,7837,3,0,2,2,3
47026,7837,4,1,1,2,2
47027,7837,5,1,1,1,1
47028,7838,0,0,3,3,6
47029,7838,1,0,3,3,5
47030,7838,2,0,1,3,4
47031,7838,3,1,2,3,3
47032,7838,4,1,2,2,2
47033,7838,5,1,1,1,1
47034,7839,0,0,3,3,6
47035,7839,1,0,3,3,5
47036,7839,2,0,4,2,4
47037,7839,3,0,2,2,3
47038,7839,4,1,2,2,2
47039,7839,5,1,1,1,1
47040,7840,0,0,3,3,6
47041,7840,1,0,3,3,5
47042,7840,2,0,4,2,4
47043,7840,3,1,2,2,3
47044,7840,4,1,2,2,2
47045,7840,5,1,1,1,1
47046,7841,0,0,3,3,6
47047,7841,1,0,3,3,5
47048,7841,2,0,1,3,4
47049,7841,3,1,2,3,3
47050,7841,4,1,2,2,2
47051,7841,5,1,1,1,1
47052,7842,0,0,3,3,6
47053,7842,1,0,3,3,5
47054,7842,2,0,1,3,4
47055,7842,3,0,2,2,3
47056,7842,4,1,2,2,2
47057,7842,5,1,1,1,1
47058,7843,0,0,3,3,6
47059,7843,1,0,3,3,5
47060,7843,2,0,1,3,4
47061,7843,3,0,0,3,3
47062,7843,4,1,1,2,2
47063,7843,5,1,1,1,1
47064,7844,0,0,3,3,6
47065,7844,1,0,3,3,5
47066,7844,2,0,3,3,4
47067,7844,3,1,2,3,3
47068,7844,4,1,2,2,2
47069,7844,5,1,1,1,1
47070,7845,0,0,3,3,6
47071,7845,1,0,3,3,5
47072,7845,2,0,4,2,4
47073,7845,3,0,2,2,3
47074,7845,4,1,2,2,2
47075,7845,5,1,1,1,1
47076,7846,0,0,3,3,6
47077,7846,1,0,3,3,5
47078,7846,2,0,1,3,4
47079,7846,3,0,2,2,3
47080,7846,4,1,1,1,2
47081,7846,5,1,1,1,1
47082,7847,0,0,3,3,6
47083,7847,1,0,3,3,5
47084,7847,2,0,4,2,4
47085,7847,3,1,2,2,3
47086,7847,4,1,1,2,2
47087,7847,5,1,1,1,1
47088,7848,0,0,3,3,6
47089,7848,1,0,3,3,5
47090,7848,2,0,1,3,4
47091,7848,3,0,0,3,3
47092,7848,4,1,1,2,2
47093,7848,5,1,1,1,1
47094,7849,0,0,3,3,6
47095,7849,1,0,3,3,5
47096,7849,2,1,3,3,4
47097,7849,3,1,2,3,3
47098,7849,4,1,2,2,2
47099,7849,5,1,1,1,1
47100,7850,0,0,3,3,6
47101,7850,1,0,3,3,5
47102,7850,2,0,4,2,4
47103,7850,3,1,2,2,3
47104,7850,4,1,1,1,2
47105,7850,5,1,1,1,1
47106,7851,0,0,3,3,6
47107,7851,1,0,3,3,5
47108,7851,2,0,3,3,4
47109,7851,3,1,2,3,3
47110,7851,4,1,2,2,2
47111,7851,5,1,1,1,1
47112,7852,0,0,3,3,6
47113,7852,1,0,3,3,5
47114,7852,2,0,4,2,4
47115,7852,3,0,2,2,3
47116,7852,4,1,1,2,2
47117,7852,5,1,1,1,1
47118,7853,0,0,3,3,6
47119,7853,1,0,3,3,5
47120,7853,2,1,3,3,4
47121,7853,3,1,2,3,3
47122,7853,4,1,1,2,2
47123,7853,5,1,1,1,1
47124,7854,0,0,3,3,6
47125,7854,1,0,3,3,5
47126,7854,2,0,1,3,4
47127,7854,3,1,2,3,3
47128,7854,4,1,1,2,2
47129,7854,5,1,1,1,1
47130,7855,0,0,3,3,6
47131,7855,1,0,3,3,5
47132,7855,2,0,1,3,4
47133,7855,3,0,0,3,3
47134,7855,4,1,1,2,2
47135,7855,5,1,1,1,1
47136,7856,0,0,3,3,6
47137,7856,1,0,3,3,5
47138,7856,2,0,1,3,4
47139,7856,3,0,2,2,3
47140,7856,4,1,2,2,2
47141,7856,5,1,1,1,1
47142,7857,0,0,3,3,6
47143,7857,1,0,3,3,5
47144,7857,2,0,1,3,4
47145,7857,3,1,2,3,3
47146,7857,4,1,2,2,2
47147,7857,5,1,1,1,1
47148,7858,0,0,3,3,6
47149,7858,1,0,3,3,5
47150,7858,2,1,3,3,4
47151,7858,3,1,2,3,3
47152,7858,4,1,1,2,2
47153,7858,5,1,1,1,1
47154,7859,0,0,3,3,6
47155,7859,1,0,3,3,5
47156,7859,2,0,1,3,4
47157,7859,3,0,2,2,3
47158,7859,4,1,1,2,2
47159,7859,5,1,1,1,1
47160,7860,0,0,3,3,6
47161,7860,1,0,3,3,5
47162,7860,2,0,1,3,4
47163,7860,3,0,0,3,3
47164,7860,4,1,1,2,2
47165,7860,5,1,1,1,1
47166,7861,0,0,3,3,6
47167,7861,1,0,3,3,5
47168,7861,2,1,3,3,4
47169,7861,3,1,2,3,3
47170,7861,4,1,2,2,2
47171,7861,5,1,1,1,1
47172,7862,0,0,3,3,6
47173,7862,1,0,3,3,5
47174,7862,2,0,1,3,4
47175,7862,3,1,2,2,3
47176,7862,4,1,1,2,2
47177,7862,5,1,1,1,1
47178,7863,0,0,3,3,6
47179,7863,1,0,3,3,5
47180,7863,2,0,4,2,4
47181,7863,3,1,2,2,3
47182,7863,4,1,1,1,2
47183,7863,5,1,1,1,1
47184,7864,0,0,3,3,6
47185,7864,1,0,3,3,5
47186,7864,2,0,1,3,4
47187,7864,3,1,2,2,3
47188,7864,4,1,1,2,2
47189,7864,5,1,1,1,1
47190,7865,0,0,3,3,6
47191,7865,1,0,3,3,5
47192,7865,2,0,1,3,4
47193,7865,3,1,2,3,3
47194,7865,4,1,2,2,2
47195,7865,5,1,1,1,1
47196,7866,0,0,3,3,6
47197,7866,1,0,3,3,5
47198,7866,2,0,1,3,4
47199,7866,3,1,2,2,3
47200,7866,4,1,1,2,2
47201,7866,5,1,1,1,1
47202,7867,0,0,3,3,6
47203,7867,1,0,3,3,5
47204,7867,2,0,1,3,4
47205,7867,3,1,2,3,3
47206,7867,4,1,1,2,2
47207,7867,5,1,1,1,1
47208,7868,0,0,3,3,6
47209,7868,1,0,3,3,5
47210,7868,2,0,3,3,4
47211,7868,3,1,2,3,3
47212,7868,4,1,2,2,2
47213,7868,5,1,1,1,1
47214,7869,0,0,3,3,6
47215,7869,1,0,3,3,5
47216,7869,2,0,4,2,4
47217,7869,3,0,2,2,3
47218,7869,4,1,1,2,2
47219,7869,5,1,1,1,1
47220,7870,0,0,3,3,6
47221,7870,1,0,3,3,5
47222,7870,2,0,1,3,4
47223,7870,3,0,2,2,3
47224,7870,4,1,1,2,2
47225,7870,5,1,1,1,1
47226,7871,0,0,3,3,6
47227,7871,1,0,3,3,5
47228,7871,2,0,4,2,4
47229,7871,3,1,2,2,3
47230,7871,4,1,1,2,2
47231,7871,5,1,1,1,1
47232,7872,0,0,3,3,6
47233,7872,1,0,3,3,5
47234,7872,2,0,4,2,4
47235,7872,3,1,2,2,3
47236,7872,4,1,2,2,2
47237,7872,5,1,1,1,1
47238,7873,0,0,3,3,6
47239,7873,1,0,3,3,5
47240,7873,2,0,3,3,4
47241,7873,3,0,2,2,3
47242,7873,4,1,2,2,2
47243,7873,5,1,1,1,1
47244,7874,0,0,3,3,6
47245,7874,1,0,3,3,5
47246,7874,2,0,4,2,4
47247,7874,3,1,2,2,3
47248,7874,4,1,2,2,2
47249,7874,5,1,1,1,1
47250,7875,0,0,3,3,6
47251,7875,1,0,3,3,5
47252,7875,2,0,1,3,4
47253,7875,3,1,2,3,3
47254,7875,4,1,2,2,2
47255,7875,5,1,1,1,1
47256,7876,0,0,3,3,6
47257,7876,1,0,3,3,5
47258,7876,2,0,4,2,4
47259,7876,3,1,2,2,3
47260,7876,4,1,2,2,2
47261,7876,5,1,1,1,1
47262,7877,0,0,3,3,6
47263,7877,1,0,3,3,5
47264,7877,2,0,1,3,4
47265,7877,3,1,2,3,3
47266,7877,4,1,2,2,2
47267,7877,5,1,1,1,1
47268,7878,0,0,3,3,6
47269,7878,1,0,3,3,5
47270,7878,2,1,3,3,4
47271,7878,3,1,2,3,3
47272,7878,4,1,1,2,2
47273,7878,5,1,1,1,1
47274,7879,0,0,3,3,6
47275,7879,1,0,3,3,5
47276,7879,2,1,3,3,4
47277,7879,3,1,2,2,3
47278,7879,4,1,1,1,2
47279,7879,5,1,1,1,1
47280,7880,0,0,3,3,6
47281,7880,1,0,3,3,5
47282,7880,2,0,3,3,4
47283,7880,3,1,2,3,3
47284,7880,4,1,2,2,2
47285,7880,5,1,1,1,1
47286,7881,0,0,3,3,6
47287,7881,1,0,3,3,5
47288,7881,2,1,3,3,4
47289,7881,3,1,2,3,3
47290,7881,4,1,1,2,2
47291,7881,5,1,1,1,1
47292,7882,0,0,3,3,6
47293,7882,1,0,3,3,5
47294,7882,2,0,1,3,4
47295,7882,3,1,2,3,3
47296,7882,4,1,1,2,2
47297,7882,5,1,1,1,1
47298,7883,0,0,3,3,6
47299,7883,1,0,3,3,5
47300,7883,2,1,3,3,4
47301,7883,3,1,2,2,3
47302,7883,4,1,1,1,2
47303,7883,5,1,1,1,1
47304,7884,0,0,3,3,6
47305,7884,1,0,3,3,5
47306,7884,2,1,3,3,4
47307,7884,3,1,2,3,3
47308,7884,4,1,2,2,2
47309,7884,5,1,1,1,1
47310,7885,0,0,3,3,6
47311,7885,1,0,3,3,5
47312,7885,2,0,1,3,4
47313,7885,3,0,2,2,3
47314,7885,4,1,1,2,2
47315,7885,5,1,1,1,1
47316,7886,0,0,3,3,6
47317,7886,1,0,3,3,5
47318,7886,2,0,1,3,4
47319,7886,3,0,2,2,3
47320,7886,4,1,1,1,2
47321,7886,5,1,1,1,1
47322,7887,0,0,3,3,6
47323,7887,1,0,3,3,5
47324,7887,2,0,4,2,4
47325,7887,3,0,2,2,3
47326,7887,4,1,1,2,2
47327,7887,5,1,1,1,1
47328,7888,0,0,3,3,6
47329,7888,1,0,3,3,5
47330,7888,2,0,1,3,4
47331,7888,3,1,2,3,3
47332,7888,4,1,1,2,2
47333,7888,5,1,1,1,1
47334,7889,0,0,3,3,6
47335,7889,1,0,3,3,5
47336,7889,2,0,3,3,4
47337,7889,3,0,2,2,3
47338,7889,4,1,1,2,2
47339,7889,5,1,1,1,1
47340,7890,0,0,3,3,6
47341,7890,1,0,3,3,5
47342,7890,2,0,3,3,4
47343,7890,3,1,2,3,3
47344,7890,4,1,2,2,2
47345,7890,5,1,1,1,1
47346,7891,0,0,3,3,6
47347,7891,1,0,3,3,5
47348,7891,2,0,4,2,4
47349,7891,3,0,2,2,3
47350,7891,4,1,2,2,2
47351,7891,5,1,1,1,1
47352,7892,0,0,3,3,6
47353,7892,1,0,3,3,5
47354,7892,2,0,3,3,4
47355,7892,3,1,2,3,3
47356,7892,4,1,1,2,2
47357,7892,5,1,1,1,1
47358,7893,0,0,3,3,6
47359,7893,1,0,3,3,5
47360,7893,2,0,1,3,4
47361,7893,3,0,2,2,3
47362,7893,4,1,1,1,2
47363,7893,5,1,1,1,1
47364,7894,0,0,3,3,6
47365,7894,1,0,3,3,5
47366,7894,2,1,3,3,4
47367,7894,3,1,2,2,3
47368,7894,4,1,1,2,2
47369,7894,5,1,1,1,1
47370,7895,0,0,3,3,6
47371,7895,1,0,3,3,5
47372,7895,2,0,4,2,4
47373,7895,3,0,2,2,3
47374,7895,4,1,1,1,2
47375,7895,5,1,1,1,1
47376,7896,0,0,3,3,6
47377,7896,1,0,3,3,5
47378,7896,2,0,4,2,4
47379,7896,3,0,2,2,3
47380,7896,4,1,1,2,2
47381,7896,5,1,1,1,1
47382,7897,0,0,3,3,6
47383,7897,1,0,3,3,5
47384,7897,2,0,1,3,4
47385,7897,3,1,2,2,3
47386,7897,4,1,2,2,2
47387,7897,5,1,1,1,1
47388,7898,0,0,3,3,6
47389,7898,1,0,3,3,5
47390,7898,2,0,3,3,4
47391,7898,3,0,2,2,3
47392,7898,4,1,1,1,2
47393,7898,5,1,1,1,1
47394,7899,0,0,3,3,6
47395,7899,1,0,3,3,5
47396,7899,2,0,3,3,4
47397,7899,3,1,2,3,3
47398,7899,4,1,2,2,2
47399,7899,5,1,1,1,1
47400,7900,0,0,3,3,6
47401,7900,1,0,3,3,5
47402,7900,2,0,4,2,4
47403,7900,3,0,2,2,3
47404,7900,4,1,1,2,2
47405,7900,5,1,1,1,1
47406,7901,0,0,3,3,6
47407,7901,1,0,3,3,5
47408,7901,2,1,3,3,4
47409,7901,3,1,2,3,3
47410,7901,4,1,2,2,2
47411,7901,5,1,1,1,1
47412,7902,0,0,3,3,6
47413,7902,1,0,3,3,5
47414,7902,2,0,1,3,4
47415,7902,3,1,2,2,3
47416,7902,4,1,1,1,2
47417,7902,5,1,1,1,1
47418,7903,0,0,3,3,6
47419,7903,1,0,3,3,5
47420,7903,2,1,3,3,4
47421,7903,3,1,2,2,3
47422,7903,4,1,2,2,2
47423,7903,5,1,1,1,1
47424,7904,0,0,3,3,6
47425,7904,1,0,3,3,5
47426,7904,2,1,3,3,4
47427,7904,3,1,2,2,3
47428,7904,4,1,1,2,2
47429,7904,5,1,1,1,1
47430,7905,0,0,3,3,6
47431,7905,1,0,3,3,5
47432,7905,2,0,3,3,4
47433,7905,3,0,2,2,3
47434,7905,4,1,1,2,2
47435,7905,5,1,1,1,1
47436,7906,0,0,3,3,6
47437,7906,1,0,3,3,5
47438,7906,2,0,1,3,4
47439,7906,3,1,2,2,3
47440,7906,4,1,1,2,2
47441,7906,5,1,1,1,1
47442,7907,0,0,3,3,6
47443,7907,1,0,3,3,5
47444,7907,2,0,3,3,4
47445,7907,3,0,2,2,3
47446,7907,4,1,1,1,2
47447,7907,5,1,1,1,1
47448,7908,0,0,3,3,6
47449,7908,1,0,3,3,5
47450,7908,2,1,3,3,4
47451,7908,3,1,2,3,3
47452,7908,4,1,2,2,2
47453,7908,5,1,1,1,1
47454,7909,0,0,3,3,6
47455,7909,1,0,3,3,5
47456,7909,2,1,3,3,4
47457,7909,3,1,2,3,3
47458,7909,4,1,2,2,2
47459,7909,5,1,1,1,1
47460,7910,0,0,3,3,6
47461,7910,1,0,3,3,5
47462,7910,2,0,3,3,4
47463,7910,3,1,2,3,3
47464,7910,4,1,1,2,2
47465,7910,5,1,1,1,1
47466,7911,0,0,3,3,6
47467,7911,1,0,3,3,5
47468,7911,2,0,3,3,4
47469,7911,3,0,2,2,3
47470,7911,4,1,1,2,2
47471,7911,5,1,1,1,1
47472,7912,0,0,3,3,6
47473,7912,1,0,3,3,5
47474,7912,2,0,1,3,4
47475,7912,3,0,2,2,3
47476,7912,4,1,1,1,2
47477,7912,5,1,1,1,1
47478,7913,0,0,3,3,6
47479,7913,1,0,3,3,5
47480,7913,2,0,3,3,4
47481,7913,3,0,2,2,3
47482,7913,4,1,2,2,2
47483,7913,5,1,1,1,1
47484,7914,0,0,3,3,6
47485,7914,1,0,3,3,5
47486,7914,2,0,1,3,4
47487,7914,3,1,2,3,3
47488,7914,4,1,1,2,2
47489,7914,5,1,1,1,1
47490,7915,0,0,3,3,6
47491,7915,1,0,3,3,5
47492,7915,2,1,3,3,4
47493,7915,3,1,2,2,3
47494,7915,4,1,2,2,2
47495,7915,5,1,1,1,1
47496,7916,0,0,3,3,6
47497,7916,1,0,3,3,5
47498,7916,2,0,3,3,4
47499,7916,3,0,2,2,3
47500,7916,4,1,2,2,2
47501,7916,5,1,1,1,1
47502,7917,0,0,3,3,6
47503,7917,1,0,3,3,5
47504,7917,2,0,3,3,4
47505,7917,3,0,2,2,3
47506,7917,4,1,2,2,2
47507,7917,5,1,1,1,1
47508,7918,0,0,3,3,6
47509,7918,1,0,3,3,5
47510,7918,2,0,1,3,4
47511,7918,3,1,2,3,3
47512,7918,4,1,2,2,2
47513,7918,5,1,1,1,1
47514,7919,0,0,3,3,6
47515,7919,1,0,3,3,5
47516,7919,2,0,1,3,4
47517,7919,3,1,2,3,3
47518,7919,4,1,2,2,2
47519,7919,5,1,1,1,1
47520,7920,0,0,3,3,6
47521,7920,1,0,3,3,5
47522,7920,2,1,3,3,4
47523,7920,3,1,2,2,3
47524,7920,4,1,2,2,2
47525,7920,5,1,1,1,1
47526,7921,0,0,3,3,6
47527,7921,1,0,3,3,5
47528,7921,2,0,1,3,4
47529,7921,3,0,2,2,3
47530,7921,4,1,1,1,2
47531,7921,5,1,1,1,1
47532,7922,0,0,3,3,6
47533,7922,1,0,3,3,5
47534,7922,2,0,4,2,4
47535,7922,3,0,2,2,3
47536,7922,4,1,1,1,2
47537,7922,5,1,1,1,1
47538,7923,0,0,3,3,6
47539,7923,1,0,3,3,5
47540,7923,2,0,1,3,4
47541,7923,3,0,2,2,3
47542,7923,4,1,2,2,2
47543,7923,5,1,1,1,1
47544,7924,0,0,3,3,6
47545,7924,1,0,3,3,5
47546,7924,2,1,3,3,4
47547,7924,3,1,2,2,3
47548,7924,4,1,1,2,2
47549,7924,5,1,1,1,1
47550,7925,0,0,3,3,6
47551,7925,1,0,3,3,5
47552,7925,2,0,3,3,4
47553,7925,3,0,2,2,3
47554,7925,4,1,1,2,2
47555,7925,5,1,1,1,1
47556,7926,0,0,3,3,6
47557,7926,1,0,3,3,5
47558,7926,2,0,3,3,4
47559,7926,3,1,2,3,3
47560,7926,4,1,1,2,2
47561,7926,5,1,1,1,1
47562,7927,0,0,3,3,6
47563,7927,1,0,3,3,5
47564,7927,2,1,3,3,4
47565,7927,3,1,2,3,3
47566,7927,4,1,2,2,2
47567,7927,5,1,1,1,1
47568,7928,0,0,3,3,6
47569,7928,1,0,3,3,5
47570,7928,2,0,1,3,4
47571,7928,3,0,0,3,3
47572,7928,4,1,1,2,2
47573,7928,5,1,1,1,1
47574,7929,0,0,3,3,6
47575,7929,1,0,3,3,5
47576,7929,2,0,4,2,4
47577,7929,3,0,2,2,3
47578,7929,4,1,2,2,2
47579,7929,5,1,1,1,1
47580,7930,0,0,3,3,6
47581,7930,1,0,3,3,5
47582,7930,2,0,1,3,4
47583,7930,3,1,2,2,3
47584,7930,4,1,1,1,2
47585,7930,5,1,1,1,1
47586,7931,0,0,3,3,6
47587,7931,1,0,3,3,5
47588,7931,2,1,3,3,4
47589,7931,3,1,2,2,3
47590,7931,4,1,1,2,2
47591,7931,5,1,1,1,1
47592,7932,0,0,3,3,6
47593,7932,1,0,3,3,5
47594,7932,2,0,1,3,4
47595,7932,3,0,2,2,3
47596,7932,4,1,1,1,2
47597,7932,5,1,1,1,1
47598,7933,0,0,3,3,6
47599,7933,1,0,3,3,5
47600,7933,2,0,4,2,4
47601,7933,3,0,2,2,3
47602,7933,4,1,1,2,2
47603,7933,5,1,1,1,1
47604,7934,0,0,3,3,6
47605,7934,1,0,3,3,5
47606,7934,2,0,1,3,4
47607,7934,3,1,2,2,3
47608,7934,4,1,1,2,2
47609,7934,5,1,1,1,1
47610,7935,0,0,3,3,6
47611,7935,1,0,3,3,5
47612,7935,2,0,1,3,4
47613,7935,3,0,2,2,3
47614,7935,4,1,1,2,2
47615,7935,5,1,1,1,1
47616,7936,0,0,3,3,6
47617,7936,1,0,3,3,5
47618,7936,2,0,1,3,4
47619,7936,3,1,2,3,3
47620,7936,4,1,1,2,2
47621,7936,5,1,1,1,1
47622,7937,0,0,3,3,6
47623,7937,1,0,3,3,5
47624,7937,2,0,1,3,4
47625,7937,3,1,2,2,3
47626,7937,4,1,1,2,2
47627,7937,5,1,1,1,1
47628,7938,0,0,3,3,6
47629,7938,1,0,3,3,5
47630,7938,2,0,4,2,4
47631,7938,3,0,2,2,3
47632,7938,4,1,1,1,2
47633,7938,5,1,1,1,1
47634,7939,0,0,3,3,6
47635,7939,1,0,3,3,5
47636,7939,2,0,1,3,4
47637,7939,3,0,2,2,3
47638,7939,4,1,2,2,2
47639,7939,5,1,1,1,1
47640,7940,0,0,3,3,6
47641,7940,1,0,3,3,5
47642,7940,2,0,1,3,4
47643,7940,3,1,2,3,3
47644,7940,4,1,2,2,2
47645,7940,5,1,1,1,1
47646,7941,0,0,3,3,6
47647,7941,1,0,3,3,5
47648,7941,2,0,4,2,4
47649,7941,3,0,2,2,3
47650,7941,4,1,1,2,2
47651,7941,5,1,1,1,1
47652,7942,0,0,3,3,6
47653,7942,1,0,3,3,5
47654,7942,2,0,3,3,4
47655,7942,3,0,2,2,3
47656,7942,4,1,2,2,2
47657,7942,5,1,1,1,1
47658,7943,0,0,3,3,6
47659,7943,1,0,3,3,5
47660,7943,2,1,3,3,4
47661,7943,3,1,2,3,3
47662,7943,4,1,1,2,2
47663,7943,5,1,1,1,1
47664,7944,0,0,3,3,6
47665,7944,1,0,3,3,5
47666,7944,2,0,1,3,4
